"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.317012031E0,2.958750153E1,-3.101812744E2,-8.561250305E1,3.231367264E2
3.327012031E0,2.970000076E1,-3.103875122E2,-8.548125458E1,3.233102885E2
3.337012031E0,2.943750191E1,-3.104250183E2,-8.583750153E1,3.234166588E2
3.347012031E0,2.940000153E1,-3.106312561E2,-8.585625458E1,3.236161829E2
3.357012031E0,2.951250076E1,-3.106500244E2,-8.553750610E1,3.235600258E2
3.367012031E0,2.930625153E1,-3.107625122E2,-8.544375610E1,3.236245214E2
3.377012031E0,2.926875114E1,-3.108750000E2,-8.546250153E1,3.237340955E2
3.387012031E0,2.947500038E1,-3.106500244E2,-8.529375458E1,3.234922532E2
3.397012031E0,2.947500038E1,-3.108375244E2,-8.506875610E1,3.236130954E2
3.407012031E0,2.945625114E1,-3.106875000E2,-8.518125153E1,3.234968918E2
3.417012031E0,2.958750153E1,-3.108187561E2,-8.475000000E1,3.235216869E2
3.427012031E0,2.958750153E1,-3.107062683E2,-8.461875153E1,3.233792488E2
3.437012031E0,2.934375191E1,-3.106125183E2,-8.486250305E1,3.233308472E2
3.447012031E0,2.928750038E1,-3.105937500E2,-8.497500610E1,3.233372649E2
3.457012031E0,2.913750076E1,-3.104812622E2,-8.525625610E1,3.232897112E2
3.467012031E0,2.887500191E1,-3.105750122E2,-8.516250610E1,3.233314961E2
3.477012031E0,2.885625076E1,-3.105562744E2,-8.542500305E1,3.233810661E2
3.487012031E0,2.872500038E1,-3.104437561E2,-8.535000610E1,3.232415117E2
3.497012031E0,2.866875076E1,-3.104062500E2,-8.551875305E1,3.232450996E2
3.507012031E0,2.853750038E1,-3.105000000E2,-8.565000153E1,3.233582559E2
3.517012031E0,2.855625153E1,-3.104437561E2,-8.566875458E1,3.233108732E2
3.527012031E0,2.853750038E1,-3.103875122E2,-8.587500000E1,3.233099322E2
3.537012031E0,2.827500153E1,-3.103687744E2,-8.619375610E1,3.233537002E2
3.547012031E0,2.831250191E1,-3.103500061E2,-8.626875305E1,3.233589674E2
3.557012031E0,2.838750076E1,-3.103312683E2,-8.615625000E1,3.233175617E2
3.567012031E0,2.835000038E1,-3.105750122E2,-8.615625000E1,3.235482346E2
3.577012031E0,2.801250076E1,-3.108750000E2,-8.625000000E1,3.238317902E2
3.587012031E0,2.820000076E1,-3.106875000E2,-8.626875305E1,3.236730765E2
3.597012031E0,2.820000076E1,-3.111000061E2,-8.617500305E1,3.240441096E2
3.607012031E0,2.818125153E1,-3.110812683E2,-8.572500610E1,3.239051020E2
3.617012031E0,2.863125038E1,-3.112875061E2,-8.520000458E1,3.240041678E2
3.627012031E0,2.870625114E1,-3.113812561E2,-8.506875610E1,3.240663956E2
3.637012031E0,2.876250076E1,-3.114750061E2,-8.490000153E1,3.241172182E2
3.647012031E0,2.902500153E1,-3.112500000E2,-8.484375000E1,3.239096712E2
3.657012031E0,2.940000153E1,-3.109687500E2,-8.461875153E1,3.236143641E2
3.667012031E0,2.928750038E1,-3.109312744E2,-8.461875153E1,3.235681508E2
3.677012031E0,2.928750038E1,-3.107625122E2,-8.486250305E1,3.234698457E2
3.687012031E0,2.945625114E1,-3.109687500E2,-8.508750153E1,3.237423623E2
3.697012031E0,2.940000153E1,-3.107812500E2,-8.520000458E1,3.235867522E2
3.707012031E0,2.928750038E1,-3.108000183E2,-8.525625610E1,3.236093915E2
3.717012031E0,2.932500076E1,-3.107625122E2,-8.536875153E1,3.236064252E2
3.727012031E0,2.915625191E1,-3.110437622E2,-8.546250153E1,3.238860111E2
3.737012031E0,2.921250153E1,-3.111375122E2,-8.544375610E1,3.239761676E2
3.747012031E0,2.923125076E1,-3.113437500E2,-8.551875305E1,3.241957029E2
3.757012031E0,2.925000191E1,-3.112875061E2,-8.523750305E1,3.240692920E2
3.767012031E0,2.908125114E1,-3.113812561E2,-8.501250458E1,3.240850687E2
3.777012031E0,2.904375076E1,-3.114562683E2,-8.506875610E1,3.241685361E2
3.787012031E0,2.932500076E1,-3.114000244E2,-8.495625305E1,3.241103143E2
3.797012031E0,2.930625153E1,-3.113437500E2,-8.499375153E1,3.240643838E2
3.807012031E0,2.930625153E1,-3.113812561E2,-8.490000153E1,3.240758450E2
3.817012031E0,2.923125076E1,-3.114375000E2,-8.508750153E1,3.241722773E2
3.827012031E0,2.904375076E1,-3.114937744E2,-8.516250610E1,3.242291835E2
3.837012031E0,2.913750076E1,-3.115687561E2,-8.505000305E1,3.242801054E2
3.847012031E0,2.941875076E1,-3.113062744E2,-8.503125000E1,3.240484113E2
3.857012031E0,2.941875076E1,-3.111375122E2,-8.493750000E1,3.238616885E2
3.867012031E0,2.930625153E1,-3.110812683E2,-8.495625305E1,3.238023731E2
3.877012031E0,2.902500153E1,-3.112125244E2,-8.516250610E1,3.239573097E2
3.887012031E0,2.878125191E1,-3.111000061E2,-8.523750305E1,3.238471957E2
3.897012031E0,2.881875038E1,-3.107437744E2,-8.520000458E1,3.234984613E2
3.907012031E0,2.900625038E1,-3.106875000E2,-8.501250458E1,3.234118290E2
3.917012031E0,2.893125153E1,-3.104812622E2,-8.535000610E1,3.232959249E2
3.927012031E0,2.874375153E1,-3.105187683E2,-8.559375000E1,3.233796511E2
3.937012031E0,2.878125191E1,-3.107437744E2,-8.555625153E1,3.235891314E2
3.947012031E0,2.876250076E1,-3.108187561E2,-8.583750153E1,3.237339297E2
3.957012031E0,2.900625038E1,-3.106312561E2,-8.565000153E1,3.235259844E2
3.967012031E0,2.936250114E1,-3.106687622E2,-8.559375000E1,3.235792427E2
3.977012031E0,2.938125038E1,-3.108750000E2,-8.561250305E1,3.237839159E2
3.987012031E0,2.934375191E1,-3.108937683E2,-8.576250458E1,3.238382284E2
3.997012031E0,2.934375191E1,-3.110625000E2,-8.555625153E1,3.239456850E2
4.007012031E0,2.936250114E1,-3.111750183E2,-8.542500305E1,3.240208012E2
4.017012031E0,2.921250153E1,-3.112125244E2,-8.542500305E1,3.240432637E2
4.027012031E0,2.925000191E1,-3.112312622E2,-8.529375458E1,3.240300692E2
4.037012031E0,2.908125114E1,-3.112312622E2,-8.538750458E1,3.240395712E2
4.047012031E0,2.896875191E1,-3.112875061E2,-8.535000610E1,3.240736391E2
4.057012031E0,2.919375038E1,-3.112687683E2,-8.520000458E1,3.240363590E2
4.067012031E0,2.938125038E1,-3.111375122E2,-8.493750000E1,3.238582843E2
4.077012031E0,2.943750191E1,-3.111375122E2,-8.482500458E1,3.238339072E2
4.087012031E0,2.955000114E1,-3.111000061E2,-8.467500305E1,3.237688566E2
4.097012031E0,2.962500191E1,-3.109500122E2,-8.506875610E1,3.237348361E2
4.107012031E0,2.947500038E1,-3.111375122E2,-8.508750153E1,3.239061748E2
4.117012031E0,2.956875038E1,-3.110062561E2,-8.484375000E1,3.237246735E2
4.127012031E0,2.949375153E1,-3.110250244E2,-8.486250305E1,3.237407784E2
4.137012031E0,2.938125038E1,-3.110625000E2,-8.476875305E1,3.237419934E2
4.147012031E0,2.928750038E1,-3.111937561E2,-8.478750610E1,3.238645283E2
4.157012031E0,2.923125076E1,-3.112125244E2,-8.514375305E1,3.239709247E2
4.167012031E0,2.915625191E1,-3.110437622E2,-8.518125153E1,3.238119125E2
4.177012031E0,2.919375038E1,-3.109875183E2,-8.475000000E1,3.236480714E2
4.187012031E0,2.943750191E1,-3.105750122E2,-8.486250305E1,3.233033392E2
4.197012031E0,2.945625114E1,-3.105000000E2,-8.523750305E1,3.233316450E2
4.207012031E0,2.962500191E1,-3.105000000E2,-8.516250610E1,3.233273004E2
4.217012031E0,2.940000153E1,-3.104250183E2,-8.521875000E1,3.232495745E2
4.227012031E0,2.919375038E1,-3.105187683E2,-8.542500305E1,3.233753418E2
4.237012031E0,2.919375038E1,-3.104437561E2,-8.529375458E1,3.232686581E2
4.247012031E0,2.913750076E1,-3.105375061E2,-8.544375610E1,3.233932159E2
4.257012031E0,2.887500191E1,-3.107812500E2,-8.542500305E1,3.235987983E2
4.267012031E0,2.881875038E1,-3.111187744E2,-8.512500000E1,3.238389689E2
4.277012031E0,2.870625114E1,-3.113437500E2,-8.490000153E1,3.239860950E2
4.287012031E0,2.857500076E1,-3.112312622E2,-8.497500610E1,3.238860616E2
4.297012031E0,2.855625153E1,-3.113812561E2,-8.516250610E1,3.240777663E2
4.307012031E0,2.848125076E1,-3.113625183E2,-8.488125610E1,3.239793621E2
4.317012031E0,2.855625153E1,-3.114562683E2,-8.484375000E1,3.240662409E2
4.327012031E0,2.872500038E1,-3.116625061E2,-8.460000610E1,3.242156757E2
4.337012031E0,2.915625191E1,-3.114750061E2,-8.465625000E1,3.240886408E2
4.347012031E0,2.910000038E1,-3.113062744E2,-8.476875305E1,3.239508420E2
4.357012031E0,2.911875153E1,-3.114562683E2,-8.486250305E1,3.241212014E2
4.367012031E0,2.930625153E1,-3.113812561E2,-8.501250458E1,3.241053362E2
4.377012031E0,2.947500038E1,-3.113437500E2,-8.503125000E1,3.240895243E2
4.387012031E0,2.970000076E1,-3.113250122E2,-8.527500153E1,3.241561031E2
4.397012031E0,2.985000038E1,-3.115125122E2,-8.506875610E1,3.242957925E2
4.407012031E0,2.970000076E1,-3.114937744E2,-8.520000458E1,3.242984772E2
4.417012031E0,2.945625114E1,-3.116062622E2,-8.542500305E1,3.244434689E2
4.427012031E0,2.949375153E1,-3.116625061E2,-8.555625153E1,3.245354700E2
4.437012031E0,2.962500191E1,-3.115687561E2,-8.553750610E1,3.244524549E2
4.447012031E0,2.941875076E1,-3.116625061E2,-8.544375610E1,3.244990232E2
4.457012031E0,2.925000191E1,-3.116250000E2,-8.529375458E1,3.244082733E2
4.467012031E0,2.919375038E1,-3.118687744E2,-8.508750153E1,3.245832565E2
4.477012031E0,2.906250191E1,-3.116812744E2,-8.538750458E1,3.244701400E2
4.487012031E0,2.891250038E1,-3.116625061E2,-8.533125305E1,3.244239096E2
4.497012031E0,2.895000076E1,-3.115312500E2,-8.531250000E1,3.242962302E2
4.507012031E0,2.906250191E1,-3.114562683E2,-8.518125153E1,3.241997559E2
4.517012031E0,2.908125114E1,-3.115312500E2,-8.499375153E1,3.242242691E2
4.527012031E0,2.938125038E1,-3.115125122E2,-8.499375153E1,3.242333125E2
4.537012031E0,2.953125191E1,-3.115500183E2,-8.488125610E1,3.242535064E2
4.547012031E0,2.953125191E1,-3.113250122E2,-8.497500610E1,3.240618918E2
4.557012031E0,2.925000191E1,-3.113437500E2,-8.499375153E1,3.240593018E2
4.567012031E0,2.941875076E1,-3.110625000E2,-8.518125153E1,3.238536512E2
4.577012031E0,2.945625114E1,-3.110625000E2,-8.506875610E1,3.238274894E2
4.587012031E0,2.915625191E1,-3.111562500E2,-8.510625458E1,3.239002524E2
4.597012031E0,2.913750076E1,-3.111937561E2,-8.525625610E1,3.239740375E2
4.607012031E0,2.887500191E1,-3.112125244E2,-8.523750305E1,3.239636292E2
4.617012031E0,2.872500038E1,-3.113625183E2,-8.544375610E1,3.241486988E2
4.627012031E0,2.859375191E1,-3.115125122E2,-8.550000000E1,3.242960035E2
4.637012031E0,2.876250076E1,-3.114187622E2,-8.531250000E1,3.241714817E2
4.647012031E0,2.872500038E1,-3.116250000E2,-8.521875000E1,3.243416434E2
4.657012031E0,2.883750153E1,-3.115500183E2,-8.521875000E1,3.242795873E2
4.667012031E0,2.906250191E1,-3.114187622E2,-8.518125153E1,3.241637242E2
4.677012031E0,2.902500153E1,-3.113625183E2,-8.512500000E1,3.240915521E2
4.687012031E0,2.898750114E1,-3.113625183E2,-8.523750305E1,3.241177640E2
4.697012031E0,2.919375038E1,-3.112687683E2,-8.512500000E1,3.240166459E2
4.707012031E0,2.923125076E1,-3.110812683E2,-8.521875000E1,3.238645656E2
4.717012031E0,2.925000191E1,-3.111750183E2,-8.544375610E1,3.240155708E2
4.727012031E0,2.936250114E1,-3.111375122E2,-8.546250153E1,3.239946715E2
4.737012031E0,2.940000153E1,-3.112312622E2,-8.520000458E1,3.240189801E2
4.747012031E0,2.925000191E1,-3.114187622E2,-8.516250610E1,3.241756630E2
4.757012031E0,2.917500114E1,-3.113250122E2,-8.529375458E1,3.241133575E2
4.767012031E0,2.928750038E1,-3.112687683E2,-8.518125153E1,3.240398886E2
4.777012031E0,2.923125076E1,-3.109875183E2,-8.533125305E1,3.238041465E2
4.787012031E0,2.926875114E1,-3.108187561E2,-8.520000458E1,3.236108770E2
4.797012031E0,2.938125038E1,-3.106312561E2,-8.488125610E1,3.233571752E2
4.807012031E0,2.919375038E1,-3.107625122E2,-8.501250458E1,3.235007573E2
4.817012031E0,2.913750076E1,-3.108187561E2,-8.516250610E1,3.235891617E2
4.827012031E0,2.923125076E1,-3.110250244E2,-8.516250610E1,3.237957447E2
4.837012031E0,2.925000191E1,-3.110437622E2,-8.518125153E1,3.238203672E2
4.847012031E0,2.926875114E1,-3.111187744E2,-8.527500153E1,3.239187822E2
4.857012031E0,2.904375076E1,-3.114000244E2,-8.516250610E1,3.241391169E2
4.867012031E0,2.926875114E1,-3.116437683E2,-8.505000305E1,3.243639948E2
4.877012031E0,2.913750076E1,-3.117000122E2,-8.529375458E1,3.244702084E2
4.887012031E0,2.940000153E1,-3.115125122E2,-8.516250610E1,3.242792898E2
4.897012031E0,2.919375038E1,-3.115312500E2,-8.540625000E1,3.243427544E2
4.907012031E0,2.934375191E1,-3.111187744E2,-8.544375610E1,3.239700341E2
4.917012031E0,2.940000153E1,-3.112312622E2,-8.548125458E1,3.240930477E2
4.927012031E0,2.938125038E1,-3.112125244E2,-8.553750610E1,3.240881951E2
4.937012031E0,2.955000114E1,-3.110250244E2,-8.555625153E1,3.239284497E2
4.947012031E0,2.945625114E1,-3.109875183E2,-8.565000153E1,3.239086755E2
4.957012031E0,2.930625153E1,-3.110250244E2,-8.570625305E1,3.239459585E2
4.967012031E0,2.911875153E1,-3.110437622E2,-8.578125000E1,3.239668911E2
4.977012031E0,2.915625191E1,-3.108937683E2,-8.574375153E1,3.238163262E2
4.987012031E0,2.895000076E1,-3.110437622E2,-8.566875458E1,3.239219969E2
4.997012031E0,2.880000114E1,-3.110625000E2,-8.544375610E1,3.238671864E2
5.007012031E0,2.881875038E1,-3.108000183E2,-8.550000000E1,3.236316143E2
5.017012031E0,2.878125191E1,-3.108562622E2,-8.568750000E1,3.237318703E2
5.027012031E0,2.880000114E1,-3.107437744E2,-8.580000305E1,3.236553320E2
5.037012031E0,2.919375038E1,-3.105375061E2,-8.581875610E1,3.234975682E2
5.047012031E0,2.908125114E1,-3.106312561E2,-8.593125153E1,3.236072873E2
5.057012031E0,2.923125076E1,-3.107062683E2,-8.581875610E1,3.236629575E2
5.067012031E0,2.917500114E1,-3.108000183E2,-8.591250610E1,3.237727456E2
5.077012031E0,2.923125076E1,-3.105375061E2,-8.615625000E1,3.235906490E2
5.087012031E0,2.911875153E1,-3.108937683E2,-8.615625000E1,3.239224232E2
5.097012031E0,2.923125076E1,-3.109312744E2,-8.565000153E1,3.238342882E2
5.107012031E0,2.911875153E1,-3.111375122E2,-8.553750610E1,3.239924662E2
5.117012031E0,2.878125191E1,-3.113062744E2,-8.546250153E1,3.241046068E2
5.127012031E0,2.880000114E1,-3.110625000E2,-8.540625000E1,3.238572934E2
5.137012031E0,2.872500038E1,-3.109687500E2,-8.546250153E1,3.237754288E2
5.147012031E0,2.863125038E1,-3.110250244E2,-8.559375000E1,3.238558388E2
5.157012031E0,2.876250076E1,-3.110062561E2,-8.555625153E1,3.238395358E2
5.167012031E0,2.889375114E1,-3.107250061E2,-8.555625153E1,3.235811343E2
5.177012031E0,2.868750191E1,-3.107625122E2,-8.585625458E1,3.236782480E2
5.187012031E0,2.878125191E1,-3.108937683E2,-8.595000458E1,3.238374576E2
5.197012031E0,2.895000076E1,-3.109125061E2,-8.576250458E1,3.238207779E2
5.207012031E0,2.904375076E1,-3.111750183E2,-8.580000305E1,3.240911477E2
5.217012031E0,2.883750153E1,-3.113625183E2,-8.578125000E1,3.242478098E2
5.227012031E0,2.898750114E1,-3.112687683E2,-8.576250458E1,3.241662051E2
5.237012031E0,2.898750114E1,-3.113437500E2,-8.581875610E1,3.242530876E2
5.247012031E0,2.908125114E1,-3.114562683E2,-8.576250458E1,3.243546414E2
5.257012031E0,2.919375038E1,-3.113625183E2,-8.593125153E1,3.243193994E2
5.267012031E0,2.925000191E1,-3.109687500E2,-8.595000458E1,3.239514306E2
5.277012031E0,2.915625191E1,-3.109500122E2,-8.602500153E1,3.239448996E2
5.287012031E0,2.936250114E1,-3.108375244E2,-8.610000610E1,3.238754917E2
5.297012031E0,2.977500153E1,-3.105750122E2,-8.591250610E1,3.236114146E2
5.307012031E0,2.975625038E1,-3.105187683E2,-8.591250610E1,3.235557118E2
5.317012031E0,2.973750114E1,-3.107250061E2,-8.572500610E1,3.237022166E2
5.327012031E0,2.970000076E1,-3.106125183E2,-8.561250305E1,3.235610101E2
5.337012031E0,2.977500153E1,-3.105187683E2,-8.542500305E1,3.234283342E2
5.347012031E0,2.968125153E1,-3.108000183E2,-8.535000610E1,3.236699733E2
5.357012031E0,2.971875191E1,-3.106687622E2,-8.551875305E1,3.235919362E2
5.367012031E0,2.953125191E1,-3.107812500E2,-8.538750458E1,3.236481208E2
5.377012031E0,2.934375191E1,-3.109312744E2,-8.548125458E1,3.237998735E2
5.387012031E0,2.941875076E1,-3.108750000E2,-8.544375610E1,3.237427435E2
5.397012031E0,2.921250153E1,-3.107812500E2,-8.553750610E1,3.236588027E2
5.407012031E0,2.930625153E1,-3.108187561E2,-8.542500305E1,3.236735804E2
5.417012031E0,2.932500076E1,-3.108750000E2,-8.580000305E1,3.238284450E2
5.427012031E0,2.934375191E1,-3.107812500E2,-8.570625305E1,3.237153116E2
5.437012031E0,2.917500114E1,-3.111187744E2,-8.565000153E1,3.240092518E2
5.447012031E0,2.936250114E1,-3.110437622E2,-8.559375000E1,3.239392976E2
5.457012031E0,2.919375038E1,-3.111937561E2,-8.589375305E1,3.241474444E2
5.467012031E0,2.910000038E1,-3.111187744E2,-8.570625305E1,3.240173817E2
5.477012031E0,2.930625153E1,-3.110250244E2,-8.546250153E1,3.238815545E2
5.487012031E0,2.910000038E1,-3.114375000E2,-8.572500610E1,3.243283877E2
5.497012031E0,2.908125114E1,-3.112500000E2,-8.557500458E1,3.241070241E2
5.507012031E0,2.895000076E1,-3.113062744E2,-8.565000153E1,3.241691253E2
5.517012031E0,2.910000038E1,-3.110812683E2,-8.548125458E1,3.239219202E2
5.527012031E0,2.881875038E1,-3.110250244E2,-8.544375610E1,3.238328607E2
5.537012031E0,2.870625114E1,-3.108937683E2,-8.516250610E1,3.236226761E2
5.547012031E0,2.880000114E1,-3.110250244E2,-8.538750458E1,3.238163551E2
5.557012031E0,2.885625076E1,-3.111187744E2,-8.565000153E1,3.239807058E2
5.567012031E0,2.896875191E1,-3.108187561E2,-8.553750610E1,3.236729100E2
5.577012031E0,2.898750114E1,-3.109875183E2,-8.514375305E1,3.237328690E2
5.587012031E0,2.926875114E1,-3.107062683E2,-8.518125153E1,3.234978989E2
5.597012031E0,2.943750191E1,-3.106500244E2,-8.503125000E1,3.234197237E2
5.607012031E0,2.962500191E1,-3.104625244E2,-8.531250000E1,3.233308560E2
5.617012031E0,2.988750076E1,-3.105000000E2,-8.538750458E1,3.234107893E2
5.627012031E0,2.973750114E1,-3.104250183E2,-8.525625610E1,3.232903342E2
5.637012031E0,2.971875191E1,-3.103312683E2,-8.521875000E1,3.231886998E2
5.647012031E0,2.983125114E1,-3.104812622E2,-8.510625458E1,3.233134583E2
5.657012031E0,2.964375114E1,-3.106125183E2,-8.529375458E1,3.234716573E2
5.667012031E0,2.966250038E1,-3.108750000E2,-8.505000305E1,3.236612930E2
5.677012031E0,2.949375153E1,-3.108562622E2,-8.535000610E1,3.237068437E2
5.687012031E0,2.949375153E1,-3.112687683E2,-8.491875458E1,3.239896949E2
5.697012031E0,2.960625076E1,-3.111187744E2,-8.488125610E1,3.238460275E2
5.707012031E0,2.975625038E1,-3.113812561E2,-8.475000000E1,3.240775888E2
5.717012031E0,2.964375114E1,-3.113812561E2,-8.461875153E1,3.240329794E2
5.727012031E0,2.966250038E1,-3.111937561E2,-8.471250153E1,3.238790294E2
5.737012031E0,2.964375114E1,-3.112500000E2,-8.480625153E1,3.239558840E2
5.747012031E0,2.962500191E1,-3.110437622E2,-8.490000153E1,3.237805939E2
5.757012031E0,2.968125153E1,-3.110437622E2,-8.491875458E1,3.237906632E2
5.767012031E0,2.958750153E1,-3.107625122E2,-8.512500000E1,3.235661059E2
5.777012031E0,2.936250114E1,-3.109687500E2,-8.512500000E1,3.237437035E2
5.787012031E0,2.943750191E1,-3.108187561E2,-8.557500458E1,3.237251104E2
5.797012031E0,2.938125038E1,-3.107250061E2,-8.544375610E1,3.235953071E2
5.807012031E0,2.923125076E1,-3.106500244E2,-8.561250305E1,3.235543299E2
5.817012031E0,2.915625191E1,-3.106875000E2,-8.561250305E1,3.235835446E2
5.827012031E0,2.908125114E1,-3.109687500E2,-8.568750000E1,3.238666860E2
5.837012031E0,2.902500153E1,-3.110625000E2,-8.555625153E1,3.239169674E2
5.847012031E0,2.900625038E1,-3.110437622E2,-8.568750000E1,3.239319870E2
5.857012031E0,2.917500114E1,-3.108750000E2,-8.559375000E1,3.237603069E2
5.867012031E0,2.908125114E1,-3.107812500E2,-8.540625000E1,3.236123175E2
5.877012031E0,2.911875153E1,-3.108937683E2,-8.565000153E1,3.237881400E2
5.887012031E0,2.938125038E1,-3.108562622E2,-8.546250153E1,3.237262930E2
5.897012031E0,2.949375153E1,-3.107062683E2,-8.542500305E1,3.235825979E2
5.907012031E0,2.943750191E1,-3.105000000E2,-8.559375000E1,3.234240352E2
5.917012031E0,2.943750191E1,-3.103875122E2,-8.557500458E1,3.233110819E2
5.927012031E0,2.941875076E1,-3.105937500E2,-8.536875153E1,3.234528778E2
5.937012031E0,2.949375153E1,-3.107625122E2,-8.529375458E1,3.236019854E2
5.947012031E0,2.955000114E1,-3.106500244E2,-8.542500305E1,3.235337253E2
5.957012031E0,2.947500038E1,-3.108000183E2,-8.535000610E1,3.236511248E2
5.967012031E0,2.910000038E1,-3.111000061E2,-8.533125305E1,3.239003652E2
5.977012031E0,2.917500114E1,-3.111187744E2,-8.527500153E1,3.239103246E2
5.987012031E0,2.928750038E1,-3.112125244E2,-8.505000305E1,3.239513791E2
5.997012031E0,2.941875076E1,-3.113812561E2,-8.514375305E1,3.241499780E2
6.007012031E0,2.943750191E1,-3.112500000E2,-8.529375458E1,3.240650453E2
6.017012031E0,2.921250153E1,-3.113625183E2,-8.536875153E1,3.241725031E2
6.027012031E0,2.911875153E1,-3.115312500E2,-8.514375305E1,3.242669889E2
6.037012031E0,2.926875114E1,-3.114000244E2,-8.510625458E1,3.241445813E2
6.047012031E0,2.949375153E1,-3.113062744E2,-8.506875610E1,3.240650724E2
6.057012031E0,2.940000153E1,-3.113062744E2,-8.493750000E1,3.240221219E2
6.067012031E0,2.930625153E1,-3.110437622E2,-8.499375153E1,3.237761822E2
6.077012031E0,2.921250153E1,-3.111750183E2,-8.467500305E1,3.238103124E2
6.087012031E0,2.938125038E1,-3.111937561E2,-8.454375458E1,3.238092929E2
6.097012031E0,2.941875076E1,-3.110625000E2,-8.446875000E1,3.236669763E2
6.107012031E0,2.945625114E1,-3.110062561E2,-8.435625458E1,3.235869895E2
6.117012031E0,2.955000114E1,-3.108937683E2,-8.450625610E1,3.235265755E2
6.127012031E0,2.947500038E1,-3.108562622E2,-8.473125458E1,3.235425426E2
6.137012031E0,2.940000153E1,-3.109687500E2,-8.482500458E1,3.236683565E2
6.147012031E0,2.951250076E1,-3.112875061E2,-8.476875305E1,3.239701231E2
6.157012031E0,2.930625153E1,-3.112875061E2,-8.486250305E1,3.239759440E2
6.167012031E0,2.917500114E1,-3.114187622E2,-8.491875458E1,3.241049537E2
6.177012031E0,2.915625191E1,-3.113437500E2,-8.505000305E1,3.240656117E2
6.187012031E0,2.919375038E1,-3.113812561E2,-8.542500305E1,3.242036287E2
6.197012031E0,2.902500153E1,-3.115500183E2,-8.548125458E1,3.243653951E2
6.207012031E0,2.919375038E1,-3.113812561E2,-8.527500153E1,3.241641368E2
6.217012031E0,2.923125076E1,-3.113625183E2,-8.538750458E1,3.241791322E2
6.227012031E0,2.906250191E1,-3.115312500E2,-8.525625610E1,3.242915015E2
6.237012031E0,2.936250114E1,-3.113625183E2,-8.538750458E1,3.241909934E2
6.247012031E0,2.943750191E1,-3.112875061E2,-8.529375458E1,3.241010684E2
6.257012031E0,2.964375114E1,-3.114000244E2,-8.508750153E1,3.241737344E2
6.267012031E0,2.966250038E1,-3.115125122E2,-8.482500458E1,3.242147291E2
6.277012031E0,2.968125153E1,-3.114000244E2,-8.461875153E1,3.240544476E2
6.287012031E0,2.973750114E1,-3.113812561E2,-8.467500305E1,3.240562633E2
6.297012031E0,2.970000076E1,-3.113250122E2,-8.456250000E1,3.239693962E2
6.307012031E0,2.986875153E1,-3.110250244E2,-8.476875305E1,3.237505979E2
6.317012031E0,2.958750153E1,-3.110812683E2,-8.469375610E1,3.237591822E2
6.327012031E0,2.971875191E1,-3.109875183E2,-8.491875458E1,3.237400742E2
6.337012031E0,2.956875038E1,-3.109125061E2,-8.527500153E1,3.237479318E2
6.347012031E0,2.968125153E1,-3.108187561E2,-8.546250153E1,3.237176470E2
6.357012031E0,2.970000076E1,-3.106875000E2,-8.555625153E1,3.236181158E2
6.367012031E0,2.956875038E1,-3.108750000E2,-8.566875458E1,3.238158615E2
6.377012031E0,2.979375076E1,-3.106687622E2,-8.570625305E1,3.236484346E2
6.387012031E0,2.979375076E1,-3.109500122E2,-8.583750153E1,3.239531669E2
6.397012031E0,3.000000191E1,-3.109500122E2,-8.581875610E1,3.239672346E2
6.407012031E0,2.981250191E1,-3.110437622E2,-8.570625305E1,3.240101373E2
6.417012031E0,2.992500114E1,-3.110062561E2,-8.561250305E1,3.239597162E2
6.427012031E0,2.968125153E1,-3.111750183E2,-8.550000000E1,3.240696202E2
6.437012031E0,2.988750076E1,-3.114187622E2,-8.533125305E1,3.242781690E2
6.447012031E0,2.990625191E1,-3.113812561E2,-8.523750305E1,3.242192198E2
6.457012031E0,2.973750114E1,-3.116625061E2,-8.514375305E1,3.244492185E2
6.467012031E0,2.958750153E1,-3.113812561E2,-8.506875610E1,3.241456465E2
6.477012031E0,2.962500191E1,-3.113250122E2,-8.516250610E1,3.241196637E2
6.487012031E0,2.953125191E1,-3.113250122E2,-8.533125305E1,3.241554886E2
6.497012031E0,2.953125191E1,-3.112500000E2,-8.521875000E1,3.240538423E2
6.507012031E0,2.945625114E1,-3.111937561E2,-8.518125153E1,3.239831326E2
6.517012031E0,2.936250114E1,-3.111375122E2,-8.533125305E1,3.239600758E2
6.527012031E0,2.923125076E1,-3.111187744E2,-8.557500458E1,3.239945049E2
6.537012031E0,2.932500076E1,-3.111375122E2,-8.580000305E1,3.240804648E2
6.547012031E0,2.932500076E1,-3.111562500E2,-8.596875000E1,3.241431683E2
6.557012031E0,2.943750191E1,-3.110625000E2,-8.621250153E1,3.241281241E2
6.567012031E0,2.947500038E1,-3.109875183E2,-8.615625000E1,3.240446136E2
6.577012031E0,2.925000191E1,-3.111750183E2,-8.625000000E1,3.242291121E2
6.587012031E0,2.955000114E1,-3.110250244E2,-8.640000153E1,3.241523232E2
6.597012031E0,2.955000114E1,-3.110812683E2,-8.641875458E1,3.242112879E2
6.607012031E0,2.947500038E1,-3.111562500E2,-8.636250305E1,3.242614215E2
6.617012031E0,2.956875038E1,-3.109500122E2,-8.617500305E1,3.240221478E2
