"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.325430784E0,6.543750286E0,-5.870437622E2,5.081250191E0,5.871022215E2
3.335430784E0,6.750000477E0,-5.867625122E2,5.006250381E0,5.868226911E2
3.345430784E0,6.731250286E0,-5.865000000E2,5.006250381E0,5.865599903E2
3.355430784E0,6.862500191E0,-5.866500244E2,4.912500381E0,5.867107275E2
3.365430784E0,6.956250191E0,-5.865562744E2,4.893750191E0,5.866179347E2
3.375430784E0,7.031250477E0,-5.868750000E2,5.231250286E0,5.869404315E2
3.385430784E0,7.012500286E0,-5.870437622E2,5.306250095E0,5.871096237E2
3.395430784E0,7.106250286E0,-5.873062744E2,5.643750191E0,5.873763791E2
3.405430784E0,7.293750286E0,-5.875312500E2,5.868750095E0,5.876058294E2
3.415430784E0,7.293750286E0,-5.876062622E2,5.756250381E0,5.876797194E2
3.425430784E0,7.218750477E0,-5.879437866E2,5.718750000E0,5.880159102E2
3.435430784E0,7.181250095E0,-5.877375488E2,5.812500000E0,5.878101580E2
3.445430784E0,7.200000286E0,-5.877000122E2,5.943750381E0,5.877741680E2
3.455430784E0,7.125000477E0,-5.875687866E2,5.531250000E0,5.876380173E2
3.465430784E0,7.143750191E0,-5.874937744E2,5.381250381E0,5.875618487E2
3.475430784E0,7.050000191E0,-5.873062744E2,5.175000191E0,5.873713843E2
3.485430784E0,7.218750477E0,-5.871937866E2,5.212500095E0,5.872612907E2
3.495430784E0,7.256250381E0,-5.872687988E2,5.175000191E0,5.873364248E2
3.505430784E0,7.350000381E0,-5.871937866E2,5.081250191E0,5.872617684E2
3.515430784E0,7.350000381E0,-5.871937866E2,4.706250191E0,5.872586435E2
3.525430784E0,7.106250286E0,-5.873250122E2,4.518750191E0,5.873853827E2
3.535430784E0,7.237500191E0,-5.873812866E2,4.387500286E0,5.874422588E2
3.545430784E0,7.125000477E0,-5.872875366E2,4.443750381E0,5.873475659E2
3.555430784E0,7.256250381E0,-5.872687988E2,4.237500191E0,5.873289127E2
3.565430784E0,7.237500191E0,-5.872500000E2,4.350000381E0,5.873107069E2
3.575430784E0,7.125000477E0,-5.874000244E2,4.481250286E0,5.874603271E2
3.585430784E0,6.956250191E0,-5.874375000E2,4.575000286E0,5.874964991E2
3.595430784E0,6.918750286E0,-5.875875244E2,4.593750000E0,5.876462120E2
3.605430784E0,7.143750191E0,-5.875500488E2,4.875000000E0,5.876136985E2
3.615430784E0,7.350000381E0,-5.873062744E2,5.268750191E0,5.873758951E2
3.625430784E0,7.556250095E0,-5.875687866E2,5.100000381E0,5.876395034E2
3.635430784E0,7.500000477E0,-5.876250000E2,5.306250095E0,5.876968155E2
3.645430784E0,7.312500477E0,-5.876437988E2,5.043750286E0,5.877109378E2
3.655430784E0,7.500000477E0,-5.874750366E2,4.687500000E0,5.875416082E2
3.665430784E0,7.818750381E0,-5.872125244E2,4.406250000E0,5.872811054E2
3.675430784E0,7.875000477E0,-5.868187866E2,4.631250381E0,5.868898981E2
3.685430784E0,7.650000095E0,-5.870062866E2,4.631250381E0,5.870744003E2
3.695430784E0,7.650000095E0,-5.871187744E2,4.462500095E0,5.871855683E2
3.705430784E0,7.668750286E0,-5.868750000E2,4.668750286E0,5.869436707E2
3.715430784E0,7.781250477E0,-5.868375244E2,4.593750000E0,5.869070884E2
3.725430784E0,7.931250095E0,-5.867062988E2,4.387500286E0,5.867763083E2
3.735430784E0,7.893750191E0,-5.868187866E2,4.893750191E0,5.868922801E2
3.745430784E0,7.668750286E0,-5.871187744E2,5.343750000E0,5.871931715E2
3.755430784E0,7.612500191E0,-5.874187622E2,5.212500095E0,5.874912106E2
3.765430784E0,7.931250095E0,-5.871937866E2,4.987500191E0,5.872685271E2
3.775430784E0,8.081250191E0,-5.871937866E2,4.968750000E0,5.872704131E2
3.785430784E0,7.987500191E0,-5.871937866E2,4.706250191E0,5.872669682E2
3.795430784E0,7.800000191E0,-5.872687988E2,4.781250000E0,5.873400569E2
3.805430784E0,7.950000286E0,-5.871375122E2,5.100000381E0,5.872134797E2
3.815430784E0,8.043750763E0,-5.868937988E2,4.818750381E0,5.869686988E2
3.825430784E0,8.118750572E0,-5.866500244E2,4.706250191E0,5.867250754E2
3.835430784E0,8.231250763E0,-5.864625244E2,4.912500381E0,5.865408585E2
3.845430784E0,8.137500763E0,-5.865562744E2,5.025000095E0,5.866342409E2
3.855430784E0,7.800000191E0,-5.867437744E2,5.175000191E0,5.868184365E2
3.865430784E0,8.100000381E0,-5.866312866E2,5.400000095E0,5.867120558E2
3.875430784E0,8.193750381E0,-5.866125488E2,5.381250381E0,5.866944502E2
3.885430784E0,8.043750763E0,-5.868562622E2,5.287500381E0,5.869352026E2
3.895430784E0,8.006250381E0,-5.871187744E2,5.362500191E0,5.871978472E2
3.905430784E0,8.100000381E0,-5.873625488E2,5.325000286E0,5.874425328E2
3.915430784E0,8.100000381E0,-5.874937744E2,5.137500286E0,5.875720712E2
3.925430784E0,8.193750381E0,-5.873062744E2,5.118750095E0,5.873857328E2
3.935430784E0,8.250000000E0,-5.872312622E2,4.818750381E0,5.873089802E2
3.945430784E0,8.212500572E0,-5.872312622E2,4.781250000E0,5.873081481E2
3.955430784E0,8.193750381E0,-5.869875488E2,4.575000286E0,5.870625611E2
3.965430784E0,8.137500763E0,-5.869687500E2,4.537500381E0,5.870426912E2
3.975430784E0,8.100000381E0,-5.867250366E2,4.443750381E0,5.867977723E2
3.985430784E0,8.250000000E0,-5.863875122E2,4.256250381E0,5.864609899E2
3.995430784E0,8.268750191E0,-5.863312988E2,4.387500286E0,5.864060150E2
4.005430784E0,8.100000381E0,-5.866687622E2,4.312500000E0,5.867405255E2
4.015430784E0,8.137500763E0,-5.864062500E2,4.237500191E0,5.864780178E2
4.025430784E0,7.875000477E0,-5.863687744E2,4.125000000E0,5.864361609E2
4.035430784E0,7.987500191E0,-5.866312866E2,4.218750000E0,5.867008305E2
4.045430784E0,7.893750191E0,-5.868375244E2,4.275000095E0,5.869061824E2
4.055430784E0,8.025000572E0,-5.870250244E2,4.368750095E0,5.870961300E2
4.065430784E0,7.762500286E0,-5.871562500E2,4.368750095E0,5.872238111E2
4.075430784E0,8.043750763E0,-5.870437622E2,4.293750286E0,5.871145689E2
4.085430784E0,8.231250763E0,-5.867625122E2,4.275000095E0,5.868358159E2
4.095430784E0,8.400000572E0,-5.867812500E2,4.425000191E0,5.868580544E2
4.105430784E0,8.287500381E0,-5.869500122E2,4.425000191E0,5.870251955E2
4.115430784E0,8.212500572E0,-5.867812500E2,4.312500000E0,5.868545631E2
4.125430784E0,8.362500191E0,-5.864812622E2,4.387500286E0,5.865572883E2
4.135430784E0,8.193750381E0,-5.865187988E2,4.256250381E0,5.865914716E2
4.145430784E0,8.193750381E0,-5.867062988E2,4.331250191E0,5.867794972E2
4.155430784E0,8.081250191E0,-5.867062988E2,4.012500286E0,5.867756708E2
4.165430784E0,7.912500381E0,-5.867250366E2,4.181250095E0,5.867932848E2
4.175430784E0,7.668750286E0,-5.867812500E2,4.293750286E0,5.868470681E2
4.185430784E0,7.725000381E0,-5.867250366E2,4.387500286E0,5.867922924E2
4.195430784E0,7.837500095E0,-5.868187866E2,4.575000286E0,5.868889549E2
4.205430784E0,7.781250477E0,-5.867437744E2,4.331250191E0,5.868113533E2
4.215430784E0,7.837500095E0,-5.866875000E2,4.237500191E0,5.867551495E2
4.225430784E0,7.743750095E0,-5.864250488E2,4.087500095E0,5.864904187E2
4.235430784E0,7.443750381E0,-5.865187988E2,4.275000095E0,5.865816111E2
4.245430784E0,7.462500095E0,-5.864812622E2,4.012500286E0,5.865424622E2
4.255430784E0,7.481250286E0,-5.863875122E2,3.600000143E0,5.864462836E2
4.265430784E0,7.425000191E0,-5.865750122E2,3.337500095E0,5.866314980E2
4.275430784E0,7.312500477E0,-5.863687744E2,2.981250048E0,5.864219472E2
4.285430784E0,7.162500381E0,-5.866687622E2,2.812500000E0,5.867192243E2
4.295430784E0,6.975000381E0,-5.865750122E2,2.943750143E0,5.866238669E2
4.305430784E0,7.068750381E0,-5.865375366E2,2.962500095E0,5.865876111E2
4.315430784E0,7.181250095E0,-5.864437866E2,2.962500095E0,5.864952358E2
4.325430784E0,7.181250095E0,-5.863125000E2,3.018750191E0,5.863642476E2
4.335430784E0,7.181250095E0,-5.865000000E2,3.000000000E0,5.865516349E2
4.345430784E0,7.368750095E0,-5.863500366E2,3.262500048E0,5.864054125E2
4.355430784E0,7.443750381E0,-5.862562866E2,3.375000238E0,5.863132556E2
4.365430784E0,7.518750191E0,-5.860312500E2,3.393750191E0,5.860893064E2
4.375430784E0,7.687500477E0,-5.859375000E2,3.225000143E0,5.859968022E2
4.385430784E0,7.837500095E0,-5.860312500E2,3.318750143E0,5.860930528E2
4.395430784E0,8.025000572E0,-5.860875244E2,3.131250143E0,5.861508267E2
4.405430784E0,8.062500000E0,-5.862750244E2,3.093750238E0,5.863386218E2
4.415430784E0,8.081250191E0,-5.862937622E2,3.393750191E0,5.863592753E2
4.425430784E0,8.043750763E0,-5.863312988E2,3.225000143E0,5.863953398E2
4.435430784E0,7.987500191E0,-5.863687744E2,3.187500238E0,5.864318374E2
4.445430784E0,8.156250000E0,-5.864812622E2,3.093750238E0,5.865461334E2
4.455430784E0,8.156250000E0,-5.866500244E2,3.112500191E0,5.867149761E2
4.465430784E0,8.006250381E0,-5.866125488E2,3.112500191E0,5.866754385E2
4.475430784E0,7.931250095E0,-5.865187988E2,3.337500095E0,5.865819167E2
4.485430784E0,7.912500381E0,-5.865000000E2,3.206250191E0,5.865621346E2
4.495430784E0,7.856250286E0,-5.863125000E2,3.075000048E0,5.863731951E2
4.505430784E0,7.931250095E0,-5.862187500E2,3.018750191E0,5.862801723E2
4.515430784E0,8.006250381E0,-5.863500366E2,3.000000000E0,5.864123681E2
4.525430784E0,7.968750477E0,-5.862937622E2,3.112500191E0,5.863561752E2
4.535430784E0,7.856250286E0,-5.860875244E2,3.037500143E0,5.861480473E2
4.545430784E0,8.006250381E0,-5.861625366E2,2.906250000E0,5.862244158E2
4.555430784E0,7.950000286E0,-5.862562866E2,2.850000143E0,5.863171144E2
4.565430784E0,7.893750191E0,-5.862562866E2,2.943750143E0,5.863168176E2
4.575430784E0,7.968750477E0,-5.863125000E2,2.868750095E0,5.863736679E2
4.585430784E0,8.043750763E0,-5.863312988E2,3.093750238E0,5.863946327E2
4.595430784E0,8.100000381E0,-5.862187500E2,3.056250095E0,5.862826737E2
4.605430784E0,8.062500000E0,-5.859937744E2,3.206250191E0,5.860580070E2
4.615430784E0,8.081250191E0,-5.860875244E2,3.131250143E0,5.861515995E2
4.625430784E0,8.100000381E0,-5.861437988E2,3.337500095E0,5.862092645E2
4.635430784E0,7.987500191E0,-5.859937744E2,3.375000238E0,5.860579275E2
4.645430784E0,8.137500763E0,-5.859937744E2,3.506250143E0,5.860607617E2
4.655430784E0,8.043750763E0,-5.859187622E2,3.750000238E0,5.859859728E2
4.665430784E0,7.950000286E0,-5.859937744E2,3.375000238E0,5.860574177E2
4.675430784E0,7.856250286E0,-5.858812866E2,3.281250238E0,5.859431451E2
4.685430784E0,7.781250477E0,-5.861437988E2,3.037500143E0,5.862033156E2
4.695430784E0,7.875000477E0,-5.862562866E2,3.187500238E0,5.863178399E2
4.705430784E0,7.875000477E0,-5.862562866E2,3.131250143E0,5.863175368E2
4.715430784E0,8.081250191E0,-5.861625366E2,2.943750143E0,5.862256320E2
4.725430784E0,8.006250381E0,-5.860687866E2,2.568750143E0,5.861290994E2
4.735430784E0,8.025000572E0,-5.863312988E2,2.343750000E0,5.863908984E2
4.745430784E0,8.118750572E0,-5.862375488E2,2.550000191E0,5.862993095E2
4.755430784E0,8.118750572E0,-5.864812622E2,2.756250143E0,5.865439301E2
4.765430784E0,8.043750763E0,-5.863875122E2,2.681250095E0,5.864488089E2
4.775430784E0,8.025000572E0,-5.864437866E2,2.793750048E0,5.865053457E2
4.785430784E0,7.987500191E0,-5.862750244E2,2.831250191E0,5.863362690E2
4.795430784E0,7.875000477E0,-5.863500366E2,2.943750143E0,5.864103058E2
4.805430784E0,7.950000286E0,-5.864812622E2,3.318750143E0,5.865445316E2
4.815430784E0,8.137500763E0,-5.862562866E2,3.487500191E0,5.863231321E2
4.825430784E0,8.100000381E0,-5.862375488E2,3.375000238E0,5.863032187E2
4.835430784E0,7.950000286E0,-5.860687866E2,3.243750095E0,5.861316807E2
4.845430784E0,8.043750763E0,-5.862187500E2,3.318750143E0,5.862833265E2
4.855430784E0,8.250000000E0,-5.862000122E2,3.243750095E0,5.862670370E2
4.865430784E0,8.400000572E0,-5.862562866E2,3.281250238E0,5.863256435E2
4.875430784E0,8.381250381E0,-5.863875122E2,3.168750048E0,5.864559666E2
4.885430784E0,8.493750572E0,-5.863500366E2,3.168750048E0,5.864201141E2
4.895430784E0,8.287500381E0,-5.864437866E2,3.075000048E0,5.865104033E2
4.905430784E0,8.362500191E0,-5.862937622E2,3.150000095E0,5.863618588E2
4.915430784E0,8.681250572E0,-5.864812622E2,3.318750143E0,5.865548987E2
4.925430784E0,8.737500191E0,-5.865187988E2,3.525000095E0,5.865944689E2
4.935430784E0,8.662500381E0,-5.863312988E2,3.506250143E0,5.864057680E2
4.945430784E0,8.456250191E0,-5.862937622E2,3.356250048E0,5.863643476E2
4.955430784E0,8.418750763E0,-5.862937622E2,3.393750191E0,5.863640239E2
4.965430784E0,8.250000000E0,-5.863125000E2,3.206250191E0,5.863793057E2
4.975430784E0,8.231250763E0,-5.861812744E2,3.056250095E0,5.862470304E2
4.985430784E0,7.875000477E0,-5.862375488E2,2.718750000E0,5.862967430E2
4.995430784E0,7.743750095E0,-5.860875244E2,2.400000095E0,5.861435933E2
5.005430784E0,7.500000477E0,-5.859562988E2,2.268750191E0,5.860086871E2
5.015430784E0,7.425000191E0,-5.860687866E2,2.062500000E0,5.861194479E2
5.025430784E0,7.425000191E0,-5.862750244E2,2.100000143E0,5.863258010E2
5.035430784E0,7.518750191E0,-5.862187500E2,2.118750095E0,5.862707937E2
5.045430784E0,7.575000286E0,-5.861062622E2,2.268750191E0,5.861596015E2
5.055430784E0,7.743750095E0,-5.861250000E2,2.400000095E0,5.861810653E2
5.065430784E0,8.062500000E0,-5.863500366E2,2.568750143E0,5.864110912E2
5.075430784E0,7.987500191E0,-5.862187500E2,2.662500143E0,5.862792099E2
5.085430784E0,8.081250191E0,-5.864250488E2,2.475000143E0,5.864859505E2
5.095430784E0,8.156250000E0,-5.863875122E2,2.493750095E0,5.864495355E2
5.105430784E0,8.062500000E0,-5.864062500E2,2.287500143E0,5.864661342E2
5.115430784E0,8.193750381E0,-5.863312988E2,2.137500048E0,5.863924440E2
5.125430784E0,8.362500191E0,-5.862937622E2,1.800000072E0,5.863561605E2
5.135430784E0,8.325000763E0,-5.861625366E2,1.762500048E0,5.862243013E2
5.145430784E0,8.268750191E0,-5.860687866E2,1.837500095E0,5.861299952E2
5.155430784E0,8.418750763E0,-5.862000122E2,1.837500095E0,5.862633419E2
5.165430784E0,8.456250191E0,-5.861812744E2,2.043750048E0,5.862458286E2
5.175430784E0,8.381250381E0,-5.864250488E2,2.231250048E0,5.864891830E2
5.185430784E0,8.718750000E0,-5.862562866E2,2.325000048E0,5.863257250E2
5.195430784E0,8.550000191E0,-5.863875122E2,2.587500095E0,5.864555500E2
5.205430784E0,8.268750191E0,-5.866500244E2,2.831250191E0,5.867151262E2
5.215430784E0,8.118750572E0,-5.868000488E2,2.737500191E0,5.868625949E2
5.225430784E0,8.212500572E0,-5.868750000E2,3.075000048E0,5.869405135E2
5.235430784E0,8.212500572E0,-5.869500122E2,3.206250191E0,5.870162196E2
5.245430784E0,8.175000191E0,-5.868375244E2,3.262500048E0,5.869035309E2
5.255430784E0,8.156250000E0,-5.864437866E2,3.225000143E0,5.865093690E2
5.265430784E0,7.875000477E0,-5.865937500E2,3.168750048E0,5.866551663E2
5.275430784E0,8.156250000E0,-5.862750244E2,3.018750191E0,5.863395275E2
5.285430784E0,8.362500191E0,-5.860687866E2,2.775000095E0,5.861350140E2
5.295430784E0,8.475000381E0,-5.861625366E2,2.906250000E0,5.862310050E2
5.305430784E0,8.287500381E0,-5.860125122E2,2.793750048E0,5.860777697E2
5.315430784E0,8.250000000E0,-5.857687988E2,2.756250143E0,5.858333766E2
5.325430784E0,8.568750381E0,-5.859000244E2,2.756250143E0,5.859691622E2
5.335430784E0,8.793750763E0,-5.859187622E2,2.737500191E0,5.859911432E2
5.345430784E0,8.887500763E0,-5.859937744E2,2.850000143E0,5.860680966E2
5.355430784E0,8.737500191E0,-5.862750244E2,2.943750143E0,5.863475197E2
5.365430784E0,8.718750000E0,-5.864250488E2,3.243750095E0,5.864988290E2
5.375430784E0,8.812500000E0,-5.863312988E2,3.225000143E0,5.864063888E2
5.385430784E0,8.981250763E0,-5.864812622E2,3.093750238E0,5.865581856E2
5.395430784E0,9.131250381E0,-5.867437744E2,3.206250191E0,5.868235822E2
5.405430784E0,8.925000191E0,-5.866687622E2,3.356250048E0,5.867462455E2
5.415430784E0,8.887500763E0,-5.866875000E2,3.543750048E0,5.867655141E2
5.425430784E0,8.962500572E0,-5.865750122E2,3.468750238E0,5.866537340E2
5.435430784E0,8.925000191E0,-5.865187988E2,3.356250048E0,5.865963019E2
5.445430784E0,8.868750572E0,-5.863875122E2,3.281250238E0,5.864637549E2
5.455430784E0,8.906250000E0,-5.865562744E2,3.281250238E0,5.866330633E2
5.465430784E0,8.887500763E0,-5.865375366E2,3.150000095E0,5.866133241E2
5.475430784E0,8.850000381E0,-5.864625244E2,3.281250238E0,5.865384741E2
5.485430784E0,8.850000381E0,-5.863125000E2,3.093750238E0,5.863874499E2
5.495430784E0,8.793750763E0,-5.865187988E2,2.775000095E0,5.865912819E2
5.505430784E0,8.625000000E0,-5.865750122E2,2.831250191E0,5.866452519E2
5.515430784E0,8.531250000E0,-5.864062500E2,2.868750095E0,5.864753209E2
5.525430784E0,8.606250763E0,-5.863875122E2,2.700000048E0,5.864568799E2
5.535430784E0,8.231250763E0,-5.861062622E2,2.456250191E0,5.861692053E2
5.545430784E0,8.062500000E0,-5.860125122E2,2.231250048E0,5.860722198E2
5.555430784E0,7.950000286E0,-5.858250122E2,1.612500072E0,5.858811719E2
5.565430784E0,7.631250381E0,-5.858062744E2,1.218750000E0,5.858572458E2
5.575430784E0,7.575000286E0,-5.856187744E2,1.050000072E0,5.856687051E2
5.585430784E0,7.575000286E0,-5.856937866E2,9.750000238E-1,5.857435812E2
5.595430784E0,7.631250381E0,-5.857312622E2,7.687500119E-1,5.857814767E2
5.605430784E0,7.706250191E0,-5.857500000E2,9.937500358E-1,5.858015332E2
5.615430784E0,8.100000381E0,-5.859375000E2,1.087500095E0,5.859944936E2
5.625430784E0,8.343750000E0,-5.859750366E2,1.443750024E0,5.860362157E2
5.635430784E0,8.343750000E0,-5.862375488E2,1.631250024E0,5.862991922E2
5.645430784E0,8.737500191E0,-5.864437866E2,2.268750191E0,5.865132616E2
5.655430784E0,8.700000763E0,-5.867062988E2,2.625000000E0,5.867766711E2
5.665430784E0,8.793750763E0,-5.867250366E2,2.625000000E0,5.867968041E2
5.675430784E0,8.887500763E0,-5.870062866E2,2.793750048E0,5.870802102E2
5.685430784E0,8.793750763E0,-5.871562500E2,2.512500048E0,5.872274726E2
5.695430784E0,8.662500381E0,-5.870437622E2,2.437500000E0,5.871127311E2
5.705430784E0,8.418750763E0,-5.870062866E2,2.081250191E0,5.870703429E2
5.715430784E0,8.212500572E0,-5.871000366E2,2.025000095E0,5.871609650E2
5.725430784E0,8.325000763E0,-5.868000488E2,1.931250095E0,5.868622774E2
5.735430784E0,8.400000572E0,-5.865187988E2,1.668750048E0,5.865813210E2
5.745430784E0,8.325000763E0,-5.862375488E2,1.518750072E0,5.862986235E2
5.755430784E0,8.306250572E0,-5.860875244E2,1.537500024E0,5.861483976E2
5.765430784E0,8.156250000E0,-5.861625366E2,1.631250024E0,5.862215492E2
5.775430784E0,8.287500381E0,-5.862375488E2,1.706250072E0,5.862986079E2
5.785430784E0,8.531250000E0,-5.863687744E2,2.025000095E0,5.864343292E2
5.795430784E0,8.831250191E0,-5.863875122E2,2.306250095E0,5.864585444E2
5.805430784E0,8.718750000E0,-5.867812500E2,2.268750191E0,5.868504061E2
5.815430784E0,8.737500191E0,-5.869312744E2,2.343750000E0,5.870009863E2
5.825430784E0,8.906250000E0,-5.870250244E2,2.643750191E0,5.870985352E2
5.835430784E0,9.056250572E0,-5.869875488E2,2.493750095E0,5.870627027E2
5.845430784E0,9.412500381E0,-5.869500122E2,2.625000000E0,5.870313472E2
5.855430784E0,9.487500191E0,-5.868750000E2,2.700000048E0,5.869578931E2
5.865430784E0,9.393750191E0,-5.868375244E2,2.475000143E0,5.869179229E2
5.875430784E0,9.318750381E0,-5.864812622E2,2.475000143E0,5.865605132E2
5.885430784E0,9.375000000E0,-5.863875122E2,2.568750143E0,5.864680755E2
5.895430784E0,9.337500572E0,-5.864625244E2,2.662500143E0,5.865428973E2
5.905430784E0,9.262500763E0,-5.865562744E2,2.568750143E0,5.866350275E2
5.915430784E0,9.075000763E0,-5.866125488E2,2.793750048E0,5.866893924E2
5.925430784E0,8.812500000E0,-5.864062500E2,2.587500095E0,5.864781712E2
5.935430784E0,8.700000763E0,-5.865187988E2,2.625000000E0,5.865891936E2
5.945430784E0,8.700000763E0,-5.865187988E2,2.718750000E0,5.865896206E2
5.955430784E0,8.493750572E0,-5.868562622E2,2.662500143E0,5.869237644E2
5.965430784E0,8.493750572E0,-5.866687622E2,2.475000143E0,5.867354651E2
5.975430784E0,8.456250191E0,-5.865750122E2,2.493750095E0,5.866412634E2
5.985430784E0,8.606250763E0,-5.865562744E2,2.643750191E0,5.866253660E2
5.995430784E0,8.512500763E0,-5.865750122E2,2.381250143E0,5.866416095E2
6.005430784E0,8.681250572E0,-5.863875122E2,2.493750095E0,5.864570721E2
6.015430784E0,8.868750572E0,-5.860875244E2,2.381250143E0,5.861594590E2
6.025430784E0,8.737500191E0,-5.862375488E2,2.400000095E0,5.863075708E2
6.035430784E0,8.962500572E0,-5.861437988E2,2.137500048E0,5.862162129E2
6.045430784E0,8.981250763E0,-5.862750244E2,2.062500000E0,5.863474405E2
6.055430784E0,9.056250572E0,-5.862187500E2,2.118750095E0,5.862925274E2
6.065430784E0,8.887500763E0,-5.861437988E2,2.118750095E0,5.862150029E2
6.075430784E0,9.037500381E0,-5.861437988E2,2.418750048E0,5.862184573E2
6.085430784E0,8.981250763E0,-5.864437866E2,2.362500191E0,5.865173136E2
6.095430784E0,8.850000381E0,-5.866875000E2,2.643750191E0,5.867602019E2
6.105430784E0,9.262500763E0,-5.866312866E2,2.943750143E0,5.867117913E2
6.115430784E0,9.450000763E0,-5.866687622E2,3.375000238E0,5.867545736E2
6.125430784E0,9.618750572E0,-5.865562744E2,3.375000238E0,5.866448449E2
6.135430784E0,9.618750572E0,-5.865187988E2,3.318750143E0,5.866070540E2
6.145430784E0,9.618750572E0,-5.865937500E2,3.000000000E0,5.866802774E2
6.155430784E0,9.637500763E0,-5.866312866E2,2.793750048E0,5.867170978E2
6.165430784E0,9.581250191E0,-5.866312866E2,2.831250191E0,5.867163563E2
6.175430784E0,9.412500381E0,-5.867437744E2,2.662500143E0,5.868253070E2
6.185430784E0,9.393750191E0,-5.867062988E2,2.456250191E0,5.867866365E2
6.195430784E0,9.468750000E0,-5.867625122E2,2.587500095E0,5.868446116E2
6.205430784E0,9.431250572E0,-5.869500122E2,2.700000048E0,5.870319883E2
6.215430784E0,9.393750191E0,-5.871562500E2,2.643750191E0,5.872373403E2
6.225430784E0,9.487500191E0,-5.870625000E2,2.812500000E0,5.871458948E2
6.235430784E0,9.393750191E0,-5.871375122E2,2.831250191E0,5.872194792E2
6.245430784E0,9.412500381E0,-5.871562500E2,2.962500095E0,5.872391621E2
6.255430784E0,9.468750000E0,-5.871375122E2,2.981250048E0,5.872214261E2
6.265430784E0,9.337500572E0,-5.870625000E2,3.075000048E0,5.871448062E2
6.275430784E0,9.243750572E0,-5.869875488E2,2.962500095E0,5.870678034E2
6.285430784E0,9.168750763E0,-5.868750000E2,2.812500000E0,5.869533557E2
6.295430784E0,9.187500000E0,-5.868937988E2,2.793750048E0,5.869723557E2
6.305430784E0,9.225000381E0,-5.868562622E2,2.662500143E0,5.869348022E2
6.315430784E0,9.206250191E0,-5.868000488E2,2.568750143E0,5.868778841E2
6.325430784E0,9.506250381E0,-5.868187866E2,2.662500143E0,5.869018198E2
6.335430784E0,9.637500763E0,-5.866687622E2,2.643750191E0,5.867538729E2
6.345430784E0,9.881250381E0,-5.867625122E2,2.568750143E0,5.868513298E2
6.355430784E0,9.956250191E0,-5.866687622E2,2.456250191E0,5.867583801E2
6.365430784E0,9.825000763E0,-5.867625122E2,2.625000000E0,5.868506343E2
6.375430784E0,9.825000763E0,-5.868750000E2,2.925000191E0,5.869645235E2
6.385430784E0,1.001250076E1,-5.870625000E2,2.831250191E0,5.871547028E2
6.395430784E0,1.016250038E1,-5.870625000E2,3.000000000E0,5.871581178E2
6.405430784E0,9.843750000E0,-5.871000366E2,2.831250191E0,5.871893803E2
6.415430784E0,9.900000572E0,-5.871750488E2,2.925000191E0,5.872657862E2
6.425430784E0,9.412500381E0,-5.872125244E2,2.793750048E0,5.872946016E2
6.435430784E0,9.225000381E0,-5.872687988E2,2.906250000E0,5.873484392E2
6.445430784E0,9.375000000E0,-5.872875366E2,2.887500048E0,5.873694569E2
6.455430784E0,9.168750763E0,-5.872687988E2,2.362500191E0,5.873451196E2
6.465430784E0,9.037500381E0,-5.871750488E2,2.512500048E0,5.872499698E2
6.475430784E0,9.018750191E0,-5.871187744E2,2.606250048E0,5.871938229E2
6.485430784E0,9.056250572E0,-5.871375122E2,2.625000000E0,5.872132190E2
6.495430784E0,8.887500763E0,-5.872687988E2,2.718750000E0,5.873423374E2
6.505430784E0,8.981250763E0,-5.869875488E2,2.587500095E0,5.870619563E2
6.515430784E0,9.093750000E0,-5.869312744E2,2.475000143E0,5.870069359E2
6.525430784E0,9.262500763E0,-5.868562622E2,2.287500143E0,5.869338115E2
6.535430784E0,9.506250381E0,-5.867437744E2,2.512500048E0,5.868261568E2
6.545430784E0,9.356250763E0,-5.868375244E2,2.587500095E0,5.869178091E2
6.555430784E0,9.300000191E0,-5.869125366E2,2.587500095E0,5.869919172E2
6.565430784E0,9.337500572E0,-5.869875488E2,2.700000048E0,5.870680211E2
6.575430784E0,9.468750000E0,-5.870437622E2,2.325000048E0,5.871247241E2
6.585430784E0,9.675000191E0,-5.874187622E2,2.531250000E0,5.875038851E2
6.595430784E0,9.487500191E0,-5.874750366E2,2.475000143E0,5.875568542E2
6.605430784E0,9.356250763E0,-5.873437500E2,2.681250095E0,5.874243859E2
6.615430784E0,9.525000572E0,-5.871375122E2,2.681250095E0,5.872208894E2
6.625430784E0,9.637500763E0,-5.870812988E2,2.587500095E0,5.871660992E2
6.635430784E0,9.750000000E0,-5.871000366E2,2.475000143E0,5.871862065E2
6.645430784E0,9.806250572E0,-5.871187744E2,2.437500000E0,5.872057214E2
6.655430784E0,9.862500191E0,-5.870625000E2,2.756250143E0,5.871518072E2
6.665430784E0,9.731250763E0,-5.871000366E2,2.662500143E0,5.871867157E2
6.675430784E0,9.787500381E0,-5.873250122E2,2.850000143E0,5.874134725E2
6.685430784E0,9.712500572E0,-5.872312622E2,2.625000000E0,5.873174428E2
6.695430784E0,9.618750572E0,-5.874187622E2,2.643750191E0,5.875034570E2
6.705430784E0,9.637500763E0,-5.874000244E2,2.737500191E0,5.874854586E2
6.715430784E0,9.712500572E0,-5.873812866E2,2.962500095E0,5.874690502E2
