"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.625056928E0,-4.218750000E0,3.375750122E2,-8.165625000E1,3.473361914E2
6.635056928E0,-4.237500191E0,3.374625244E2,-8.180625153E1,3.472624002E2
6.645056928E0,-4.143750191E0,3.376687622E2,-8.201250458E1,3.475103085E2
6.655056928E0,-4.106250286E0,3.377437744E2,-8.205000305E1,3.475916015E2
6.665056928E0,-4.143750191E0,3.374812622E2,-8.191875458E1,3.473059967E2
6.675056928E0,-4.200000286E0,3.375937500E2,-8.216250610E1,3.474735349E2
6.685056928E0,-4.200000286E0,3.374625244E2,-8.199375153E1,3.473061627E2
6.695056928E0,-4.781250000E0,3.371812744E2,-8.221875000E1,3.470936401E2
6.705056928E0,-4.762500286E0,3.373500061E2,-8.201250458E1,3.472085237E2
6.715056928E0,-4.706250191E0,3.374250183E2,-8.182500458E1,3.472364082E2
6.725056928E0,-4.912500381E0,3.370875244E2,-8.180625153E1,3.469068961E2
6.735056928E0,-4.875000000E0,3.368625183E2,-8.163750458E1,3.466479540E2
6.745056928E0,-4.781250000E0,3.369750061E2,-8.163750458E1,3.467559621E2
6.755056928E0,-5.006250381E0,3.367312622E2,-8.163750458E1,3.465222758E2
6.765056928E0,-5.100000381E0,3.365437622E2,-8.175000000E1,3.463679783E2
6.775056928E0,-4.856250286E0,3.364875183E2,-8.167500305E1,3.462921300E2
6.785056928E0,-4.743750095E0,3.363375244E2,-8.167500305E1,3.461448246E2
6.795056928E0,-4.706250191E0,3.362812500E2,-8.161875153E1,3.460763622E2
6.805056928E0,-4.687500000E0,3.362437744E2,-8.160000610E1,3.460352720E2
6.815056928E0,-4.912500381E0,3.362812500E2,-8.163750458E1,3.460836516E2
6.825056928E0,-4.931250095E0,3.363750000E2,-8.176875305E1,3.462059890E2
6.835056928E0,-4.762500286E0,3.368437500E2,-8.188125610E1,3.466856406E2
6.845056928E0,-4.800000191E0,3.369375000E2,-8.195625305E1,3.467949629E2
6.855056928E0,-4.893750191E0,3.372187500E2,-8.191875458E1,3.470606813E2
6.865056928E0,-5.156250000E0,3.371437683E2,-8.203125000E1,3.470182033E2
6.875056928E0,-5.137500286E0,3.373500061E2,-8.221875000E1,3.472626432E2
6.885056928E0,-5.212500095E0,3.374625244E2,-8.227500153E1,3.473863863E2
6.895056928E0,-5.212500095E0,3.374625244E2,-8.238750458E1,3.474130488E2
6.905056928E0,-5.212500095E0,3.373687744E2,-8.231250000E1,3.473042006E2
6.915056928E0,-5.118750095E0,3.372562561E2,-8.206875610E1,3.471358014E2
6.925056928E0,-4.987500191E0,3.374625244E2,-8.205000305E1,3.473298627E2
6.935056928E0,-5.081250191E0,3.373687744E2,-8.206875610E1,3.472445677E2
6.945056928E0,-4.931250095E0,3.372750244E2,-8.188125610E1,3.471070432E2
6.955056928E0,-4.912500381E0,3.373312683E2,-8.160000610E1,3.470952005E2
6.965056928E0,-4.912500381E0,3.371062622E2,-8.160000610E1,3.468765280E2
6.975056928E0,-4.987500191E0,3.370500183E2,-8.158125305E1,3.468185273E2
6.985056928E0,-4.931250095E0,3.370500183E2,-8.158125305E1,3.468177229E2
6.995056928E0,-4.893750191E0,3.368437500E2,-8.148750305E1,3.465946824E2
7.005056928E0,-5.062500000E0,3.367125244E2,-8.158125305E1,3.464916361E2
7.015056928E0,-4.950000286E0,3.367687683E2,-8.148750305E1,3.465226096E2
7.025056928E0,-5.118750095E0,3.368625183E2,-8.163750458E1,3.466514676E2
7.035056928E0,-5.268750191E0,3.365625000E2,-8.169375610E1,3.463754407E2
7.045056928E0,-5.268750191E0,3.365250244E2,-8.156250000E1,3.463080900E2
7.055056928E0,-5.193750381E0,3.367312622E2,-8.145000458E1,3.464809103E2
7.065056928E0,-5.512500286E0,3.367125244E2,-8.145000458E1,3.464676248E2
7.075056928E0,-5.643750191E0,3.369187622E2,-8.163750458E1,3.467142720E2
7.085056928E0,-5.718750000E0,3.367687683E2,-8.167500305E1,3.465785820E2
7.095056928E0,-5.493750095E0,3.365812683E2,-8.165625000E1,3.463883292E2
7.105056928E0,-5.493750095E0,3.368062744E2,-8.175000000E1,3.466290673E2
7.115056928E0,-5.493750095E0,3.367312622E2,-8.188125610E1,3.465871670E2
7.125056928E0,-5.362500191E0,3.370125122E2,-8.193750000E1,3.468716531E2
7.135056928E0,-5.400000095E0,3.367875061E2,-8.199375153E1,3.466669288E2
7.145056928E0,-5.137500286E0,3.367500000E2,-8.193750000E1,3.466131999E2
7.155056928E0,-5.081250191E0,3.369187622E2,-8.176875305E1,3.467365000E2
7.165056928E0,-4.931250095E0,3.369187622E2,-8.160000610E1,3.466945782E2
7.175056928E0,-5.006250381E0,3.371062622E2,-8.178750610E1,3.469220240E2
7.185056928E0,-4.875000000E0,3.368062744E2,-8.163750458E1,3.465932981E2
7.195056928E0,-4.725000381E0,3.369937744E2,-8.156250000E1,3.467557801E2
7.205056928E0,-4.631250381E0,3.369750061E2,-8.143125153E1,3.467054253E2
7.215056928E0,-4.537500381E0,3.369187622E2,-8.128125000E1,3.466143142E2
7.225056928E0,-4.443750381E0,3.369187622E2,-8.150625610E1,3.466659329E2
7.235056928E0,-4.650000095E0,3.366000061E2,-8.145000458E1,3.463456220E2
7.245056928E0,-4.556250095E0,3.370125122E2,-8.148750305E1,3.467541001E2
7.255056928E0,-4.537500381E0,3.367312622E2,-8.126250458E1,3.464276642E2
7.265056928E0,-4.556250095E0,3.368437500E2,-8.137500000E1,3.465636478E2
7.275056928E0,-4.537500381E0,3.369375000E2,-8.154375458E1,3.466941761E2
7.285056928E0,-4.650000095E0,3.370687561E2,-8.175000000E1,3.468717794E2
7.295056928E0,-4.800000191E0,3.373312683E2,-8.195625305E1,3.471775511E2
7.305056928E0,-5.081250191E0,3.372187500E2,-8.182500458E1,3.470412595E2
7.315056928E0,-4.875000000E0,3.372375183E2,-8.223750305E1,3.471540239E2
7.325056928E0,-4.912500381E0,3.372937622E2,-8.238750458E1,3.472447488E2
7.335056928E0,-5.006250381E0,3.376125183E2,-8.261250305E1,3.476091206E2
7.345056928E0,-4.931250095E0,3.376875000E2,-8.253750610E1,3.476630622E2
7.355056928E0,-5.062500000E0,3.375937500E2,-8.229375458E1,3.475160874E2
7.365056928E0,-5.137500286E0,3.373875122E2,-8.208750153E1,3.472680308E2
7.375056928E0,-5.025000095E0,3.372937622E2,-8.206875610E1,3.471708706E2
7.385056928E0,-4.762500286E0,3.376312561E2,-8.199375153E1,3.474773688E2
7.395056928E0,-4.931250095E0,3.376500244E2,-8.188125610E1,3.474714324E2
7.405056928E0,-5.043750286E0,3.373875122E2,-8.154375458E1,3.471385267E2
7.415056928E0,-5.156250000E0,3.372375183E2,-8.167500305E1,3.470252682E2
7.425056928E0,-5.250000000E0,3.373500061E2,-8.161875153E1,3.471227589E2
7.435056928E0,-5.418750286E0,3.372562561E2,-8.161875153E1,3.470342429E2
7.445056928E0,-5.400000095E0,3.373500061E2,-8.184375000E1,3.471780322E2
7.455056928E0,-5.343750000E0,3.374812622E2,-8.186250305E1,3.473091237E2
7.465056928E0,-5.325000286E0,3.373312683E2,-8.190000153E1,3.471719321E2
7.475056928E0,-5.231250286E0,3.376687622E2,-8.188125610E1,3.474940274E2
7.485056928E0,-5.212500095E0,3.379500122E2,-8.184375000E1,3.477582211E2
7.495056928E0,-5.175000191E0,3.380812683E2,-8.154375458E1,3.478147618E2
7.505056928E0,-5.175000191E0,3.378562622E2,-8.169375610E1,3.476312764E2
7.515056928E0,-5.231250286E0,3.379312744E2,-8.188125610E1,3.477491227E2
7.525056928E0,-5.025000095E0,3.379500122E2,-8.171250153E1,3.477245955E2
7.535056928E0,-5.062500000E0,3.378562622E2,-8.175000000E1,3.476428416E2
7.545056928E0,-5.025000095E0,3.377812500E2,-8.163750458E1,3.475429551E2
7.555056928E0,-5.043750286E0,3.375375061E2,-8.150625610E1,3.472755062E2
7.565056928E0,-5.193750381E0,3.372375183E2,-8.167500305E1,3.470258275E2
7.575056928E0,-5.175000191E0,3.369000244E2,-8.184375000E1,3.467373739E2
7.585056928E0,-5.156250000E0,3.369937744E2,-8.175000000E1,3.468060746E2
7.595056928E0,-4.968750000E0,3.369937744E2,-8.146875000E1,3.467371478E2
7.605056928E0,-5.025000095E0,3.367687683E2,-8.133750153E1,3.464884458E2
7.615056928E0,-5.006250381E0,3.368062744E2,-8.105625153E1,3.464587204E2
7.625056928E0,-5.175000191E0,3.368250122E2,-8.118750000E1,3.465101436E2
7.635056928E0,-5.100000381E0,3.368437500E2,-8.111250305E1,3.465096825E2
7.645056928E0,-5.081250191E0,3.369375000E2,-8.128125000E1,3.466400721E2
7.655056928E0,-4.893750191E0,3.371437683E2,-8.128125000E1,3.468378741E2
7.665056928E0,-4.800000191E0,3.370875244E2,-8.120625305E1,3.467643215E2
7.675056928E0,-4.593750000E0,3.372000122E2,-8.124375153E1,3.468796592E2
7.685056928E0,-4.800000191E0,3.372000122E2,-8.141250610E1,3.469220148E2
7.695056928E0,-4.950000286E0,3.370687561E2,-8.175000000E1,3.468759308E2
7.705056928E0,-5.043750286E0,3.370687561E2,-8.167500305E1,3.468596141E2
7.715056928E0,-5.156250000E0,3.372375183E2,-8.167500305E1,3.470252682E2
7.725056928E0,-5.306250095E0,3.371250000E2,-8.131875610E1,3.468344879E2
7.735056928E0,-5.306250095E0,3.373125000E2,-8.115000153E1,3.469772351E2
7.745056928E0,-5.493750095E0,3.372750244E2,-8.113125610E1,3.469393378E2
7.755056928E0,-5.681250095E0,3.373125000E2,-8.120625305E1,3.469963325E2
7.765056928E0,-5.625000000E0,3.375187683E2,-8.145000458E1,3.472530242E2
7.775056928E0,-5.550000191E0,3.375750122E2,-8.135625458E1,3.472845109E2
7.785056928E0,-5.568750381E0,3.376687622E2,-8.141250610E1,3.473891191E2
7.795056928E0,-5.400000095E0,3.376312561E2,-8.141250610E1,3.473499982E2
7.805056928E0,-5.100000381E0,3.378375244E2,-8.169375610E1,3.476119571E2
7.815056928E0,-5.100000381E0,3.376312561E2,-8.191875458E1,3.474644693E2
7.825056928E0,-5.118750095E0,3.377437744E2,-8.178750610E1,3.475431699E2
7.835056928E0,-5.156250000E0,3.376312561E2,-8.190000153E1,3.474608788E2
7.845056928E0,-5.156250000E0,3.376687622E2,-8.190000153E1,3.474973239E2
7.855056928E0,-5.231250286E0,3.376875000E2,-8.173125458E1,3.474769224E2
7.865056928E0,-5.250000000E0,3.375187683E2,-8.158125305E1,3.472779612E2
7.875056928E0,-5.400000095E0,3.372187500E2,-8.145000458E1,3.469578484E2
7.885056928E0,-5.250000000E0,3.371062622E2,-8.139375305E1,3.468330111E2
7.895056928E0,-5.325000286E0,3.371437683E2,-8.139375305E1,3.468706087E2
7.905056928E0,-5.287500381E0,3.368625183E2,-8.156250000E1,3.466363445E2
7.915056928E0,-5.062500000E0,3.368812561E2,-8.143125153E1,3.466203375E2
7.925056928E0,-4.875000000E0,3.368812561E2,-8.139375305E1,3.466088420E2
7.935056928E0,-4.762500286E0,3.368625183E2,-8.160000610E1,3.466375609E2
7.945056928E0,-4.350000381E0,3.370875244E2,-8.173125458E1,3.468817084E2
7.955056928E0,-4.331250191E0,3.373875122E2,-8.184375000E1,3.471994996E2
7.965056928E0,-4.556250095E0,3.373500061E2,-8.190000153E1,3.471791991E2
7.975056928E0,-4.650000095E0,3.372375183E2,-8.173125458E1,3.470313591E2
7.985056928E0,-4.518750191E0,3.375375061E2,-8.173125458E1,3.473211556E2
7.995056928E0,-4.743750095E0,3.375750122E2,-8.165625000E1,3.473429648E2
8.005056928E0,-4.800000191E0,3.373500061E2,-8.145000458E1,3.470766052E2
8.015056928E0,-4.856250286E0,3.374812622E2,-8.154375458E1,3.472269710E2
8.025056928E0,-5.381250381E0,3.372750244E2,-8.154375458E1,3.470342690E2
8.035056928E0,-5.400000095E0,3.373687744E2,-8.165625000E1,3.471521181E2
8.045056928E0,-5.381250381E0,3.373125000E2,-8.161875153E1,3.470883189E2
8.055056928E0,-5.475000381E0,3.373125000E2,-8.163750458E1,3.470941953E2
8.065056928E0,-5.418750286E0,3.373125000E2,-8.154375458E1,3.470712743E2
8.075056928E0,-5.456250191E0,3.372375183E2,-8.146875000E1,3.469813708E2
8.085056928E0,-5.812500000E0,3.372750244E2,-8.154375458E1,3.470412240E2
8.095056928E0,-5.943750381E0,3.370312500E2,-8.152500153E1,3.468021302E2
8.105056928E0,-5.756250381E0,3.372562561E2,-8.161875153E1,3.470396768E2
8.115056928E0,-5.793750286E0,3.368812561E2,-8.135625458E1,3.466141780E2
8.125056928E0,-5.793750286E0,3.370312500E2,-8.126250458E1,3.467379784E2
8.135056928E0,-5.775000095E0,3.373125000E2,-8.145000458E1,3.470550050E2
8.145056928E0,-6.056250095E0,3.371812744E2,-8.156250000E1,3.469586883E2
8.155056928E0,-5.681250095E0,3.373500061E2,-8.176875305E1,3.471648487E2
8.165056928E0,-5.550000191E0,3.374812622E2,-8.176875305E1,3.472902731E2
8.175056928E0,-5.287500381E0,3.377062683E2,-8.152500153E1,3.474475603E2
8.185056928E0,-5.381250381E0,3.375375061E2,-8.148750305E1,3.472761711E2
8.195056928E0,-5.175000191E0,3.376500244E2,-8.146875000E1,3.473780028E2
8.205056928E0,-5.081250191E0,3.377062683E2,-8.160000610E1,3.474620897E2
8.215056928E0,-5.025000095E0,3.373875122E2,-8.152500153E1,3.471338501E2
8.225056928E0,-4.875000000E0,3.375187683E2,-8.143125153E1,3.472372868E2
8.235056928E0,-5.043750286E0,3.374062500E2,-8.133750153E1,3.471083492E2
8.245056928E0,-5.025000095E0,3.374062500E2,-8.137500000E1,3.471168662E2
8.255056928E0,-5.268750191E0,3.372750244E2,-8.158125305E1,3.470413559E2
8.265056928E0,-4.950000286E0,3.374250183E2,-8.130000305E1,3.471164588E2
8.275056928E0,-5.118750095E0,3.375750122E2,-8.158125305E1,3.473306657E2
8.285056928E0,-5.118750095E0,3.372750244E2,-8.143125153E1,3.470038795E2
8.295056928E0,-5.081250191E0,3.373312683E2,-8.122500610E1,3.470096617E2
8.305056928E0,-5.193750381E0,3.370875244E2,-8.141250610E1,3.468183535E2
8.315056928E0,-5.362500191E0,3.370687561E2,-8.148750305E1,3.468202934E2
8.325056928E0,-5.156250000E0,3.373500061E2,-8.150625610E1,3.470949197E2
8.335056928E0,-5.081250191E0,3.374625244E2,-8.141250610E1,3.471811784E2
8.345056928E0,-5.400000095E0,3.371625061E2,-8.161875153E1,3.469428427E2
8.355056928E0,-5.475000381E0,3.370125122E2,-8.131875610E1,3.467277738E2
8.365056928E0,-5.625000000E0,3.369937744E2,-8.154375458E1,3.467648029E2
8.375056928E0,-5.662500381E0,3.370687561E2,-8.163750458E1,3.468603356E2
8.385056928E0,-5.587500095E0,3.372562561E2,-8.150625610E1,3.470104785E2
8.395056928E0,-5.550000191E0,3.373125000E2,-8.148750305E1,3.470601364E2
8.405056928E0,-5.475000381E0,3.369750061E2,-8.124375153E1,3.466737335E2
8.415056928E0,-5.456250191E0,3.367500000E2,-8.131875610E1,3.464723268E2
8.425056928E0,-5.212500095E0,3.369000244E2,-8.146875000E1,3.466496125E2
8.435056928E0,-5.118750095E0,3.367875061E2,-8.154375458E1,3.465565030E2
8.445056928E0,-4.837500095E0,3.369375000E2,-8.120625305E1,3.466190068E2
8.455056928E0,-4.875000000E0,3.369375000E2,-8.143125153E1,3.466723139E2
8.465056928E0,-4.893750191E0,3.369187622E2,-8.131875610E1,3.466279579E2
8.475056928E0,-4.725000381E0,3.370875244E2,-8.150625610E1,3.468336698E2
8.485056928E0,-5.062500000E0,3.369937744E2,-8.145000458E1,3.467341001E2
8.495056928E0,-4.893750191E0,3.372375183E2,-8.135625458E1,3.469465848E2
8.505056928E0,-4.950000286E0,3.373312683E2,-8.103750610E1,3.469639239E2
8.515056928E0,-4.987500191E0,3.375000000E2,-8.113125610E1,3.471504081E2
8.525056928E0,-5.100000381E0,3.375937500E2,-8.105625153E1,3.472256701E2
8.535056928E0,-5.006250381E0,3.375562744E2,-8.100000000E1,3.471747412E2
8.545056928E0,-5.081250191E0,3.372937622E2,-8.107500458E1,3.469381177E2
8.555056928E0,-5.268750191E0,3.372375183E2,-8.090625000E1,3.468468319E2
8.565056928E0,-5.137500286E0,3.371812744E2,-8.098125458E1,3.468076835E2
8.575056928E0,-5.212500095E0,3.369937744E2,-8.085000610E1,3.465958708E2
8.585056928E0,-5.175000191E0,3.367875061E2,-8.086875153E1,3.463991338E2
8.595056928E0,-5.306250095E0,3.366750183E2,-8.088750458E1,3.462961343E2
8.605056928E0,-5.381250381E0,3.366562500E2,-8.092500305E1,3.462878061E2
8.615056928E0,-5.400000095E0,3.365625000E2,-8.068125153E1,3.461400594E2
8.625056928E0,-5.606250286E0,3.366750183E2,-8.077500153E1,3.462746004E2
8.635056928E0,-5.700000286E0,3.364312744E2,-8.070000458E1,3.460216513E2
8.645056928E0,-5.868750095E0,3.364125061E2,-8.070000458E1,3.460062243E2
8.655056928E0,-5.812500000E0,3.364687500E2,-8.085000610E1,3.460949702E2
8.665056928E0,-6.075000286E0,3.362437744E2,-8.107500458E1,3.459334298E2
8.675056928E0,-5.962500095E0,3.363750000E2,-8.131875610E1,3.461162119E2
8.685056928E0,-6.018750191E0,3.363750000E2,-8.141250610E1,3.461392236E2
8.695056928E0,-6.281250477E0,3.364312744E2,-8.171250153E1,3.462692441E2
8.705056928E0,-6.037500381E0,3.365625000E2,-8.156250000E1,3.463570545E2
8.715056928E0,-5.868750095E0,3.367125244E2,-8.150625610E1,3.464867041E2
8.725056928E0,-5.737500191E0,3.367687683E2,-8.139375305E1,3.465127202E2
8.735056928E0,-5.756250381E0,3.368062744E2,-8.131875610E1,3.465318759E2
8.745056928E0,-5.793750286E0,3.370125122E2,-8.115000153E1,3.466934145E2
8.755056928E0,-5.606250286E0,3.367312622E2,-8.073750305E1,3.463205414E2
8.765056928E0,-5.625000000E0,3.367500000E2,-8.066250610E1,3.463215890E2
8.775056928E0,-5.400000095E0,3.368250122E2,-8.036250305E1,3.463212104E2
8.785056928E0,-5.512500286E0,3.366000061E2,-8.032500458E1,3.460954466E2
8.795056928E0,-5.550000191E0,3.366375122E2,-8.034375000E1,3.461368736E2
8.805056928E0,-5.625000000E0,3.367500000E2,-8.051250458E1,3.462866826E2
8.815056928E0,-5.531250000E0,3.366750183E2,-8.040000153E1,3.461861102E2
8.825056928E0,-5.362500191E0,3.368250122E2,-8.053125000E1,3.463598237E2
8.835056928E0,-5.512500286E0,3.372750244E2,-8.053125000E1,3.467998154E2
8.845056928E0,-5.531250000E0,3.371625061E2,-8.047500610E1,3.466776267E2
8.855056928E0,-5.475000381E0,3.371062622E2,-8.056875610E1,3.466438116E2
8.865056928E0,-5.287500381E0,3.372375183E2,-8.064375305E1,3.467859806E2
8.875056928E0,-5.381250381E0,3.370500183E2,-8.064375305E1,3.466050888E2
8.885056928E0,-5.287500381E0,3.372187500E2,-8.062500000E1,3.467633684E2
8.895056928E0,-5.512500286E0,3.373125000E2,-8.060625458E1,3.468536847E2
8.905056928E0,-5.512500286E0,3.373125000E2,-8.030625153E1,3.467840890E2
8.915056928E0,-5.606250286E0,3.369375000E2,-8.038125610E1,3.464382417E2
8.925056928E0,-5.625000000E0,3.369187622E2,-8.055000305E1,3.464595156E2
8.935056928E0,-5.587500095E0,3.369562683E2,-8.051250458E1,3.464866668E2
8.945056928E0,-5.568750381E0,3.372375183E2,-8.055000305E1,3.467685939E2
8.955056928E0,-5.606250286E0,3.374062500E2,-8.053125000E1,3.469289406E2
8.965056928E0,-5.718750000E0,3.371812744E2,-8.062500000E1,3.467337690E2
8.975056928E0,-5.737500191E0,3.371062622E2,-8.075625610E1,3.466916841E2
8.985056928E0,-5.812500000E0,3.370687561E2,-8.111250305E1,3.467396280E2
8.995056928E0,-5.812500000E0,3.372375183E2,-8.122500610E1,3.469300081E2
9.005056928E0,-5.550000191E0,3.371625061E2,-8.107500458E1,3.468176962E2
9.015056928E0,-5.643750191E0,3.372187500E2,-8.100000000E1,3.468563640E2
9.025056928E0,-5.550000191E0,3.368437500E2,-8.083125305E1,3.464508708E2
9.035056928E0,-5.268750191E0,3.367125244E2,-8.079375458E1,3.463101422E2
9.045056928E0,-5.381250381E0,3.367312622E2,-8.090625000E1,3.463563513E2
9.055056928E0,-5.250000000E0,3.367875061E2,-8.077500153E1,3.463783880E2
9.065056928E0,-5.118750095E0,3.369187622E2,-8.058750153E1,3.464603864E2
9.075056928E0,-5.081250191E0,3.368812561E2,-8.040000153E1,3.463797916E2
9.085056928E0,-5.381250381E0,3.370687561E2,-8.023125458E1,3.465275724E2
9.095056928E0,-5.512500286E0,3.369562683E2,-8.019375610E1,3.464115369E2
9.105056928E0,-5.643750191E0,3.371812744E2,-8.028750610E1,3.466542187E2
9.115056928E0,-5.981250286E0,3.370500183E2,-8.053125000E1,3.465887656E2
9.125056928E0,-5.812500000E0,3.371812744E2,-8.034375000E1,3.466700378E2
9.135056928E0,-5.906250000E0,3.373312683E2,-8.043750000E1,3.468392420E2
9.145056928E0,-5.943750381E0,3.373312683E2,-8.053125000E1,3.468616366E2
9.155056928E0,-5.831250191E0,3.371812744E2,-8.051250458E1,3.467095019E2
9.165056928E0,-5.718750000E0,3.372750244E2,-8.088750458E1,3.468860542E2
9.175056928E0,-5.493750095E0,3.375187683E2,-8.115000153E1,3.471806777E2
9.185056928E0,-5.568750381E0,3.373500061E2,-8.122500610E1,3.470353573E2
9.195056928E0,-5.512500286E0,3.377250061E2,-8.116875458E1,3.473858577E2
9.205056928E0,-5.662500381E0,3.375000000E2,-8.126250458E1,3.471914581E2
9.215056928E0,-5.700000286E0,3.372187500E2,-8.124375153E1,3.469142870E2
9.225056928E0,-5.718750000E0,3.371812744E2,-8.100000000E1,3.468211584E2
9.235056928E0,-5.681250095E0,3.374062500E2,-8.101875305E1,3.470436464E2
9.245056928E0,-5.831250191E0,3.372187500E2,-8.090625000E1,3.468375846E2
9.255056928E0,-5.681250095E0,3.371062622E2,-8.047500610E1,3.466253528E2
9.265056928E0,-5.643750191E0,3.371625061E2,-8.053125000E1,3.466925002E2
9.275056928E0,-5.418750286E0,3.371625061E2,-8.056875610E1,3.466976245E2
9.285056928E0,-5.437500000E0,3.371812744E2,-8.055000305E1,3.467118129E2
9.295056928E0,-5.193750381E0,3.373687744E2,-8.038125610E1,3.468512813E2
9.305056928E0,-5.212500095E0,3.372562561E2,-8.060625458E1,3.467943493E2
9.315056928E0,-5.606250286E0,3.372375183E2,-8.088750458E1,3.468477507E2
9.325056928E0,-5.662500381E0,3.373500061E2,-8.088750458E1,3.469580363E2
9.335056928E0,-6.018750191E0,3.373312683E2,-8.090625000E1,3.469501855E2
9.345056928E0,-6.056250095E0,3.375000000E2,-8.077500153E1,3.470843255E2
9.355056928E0,-6.318750381E0,3.372750244E2,-8.055000305E1,3.468179230E2
9.365056928E0,-6.075000286E0,3.375000000E2,-8.062500000E1,3.470497749E2
9.375056928E0,-6.206250191E0,3.375937500E2,-8.070000458E1,3.471606952E2
9.385056928E0,-6.206250191E0,3.375375061E2,-8.064375305E1,3.470929277E2
9.395056928E0,-5.681250095E0,3.372937622E2,-8.015625000E1,3.467338793E2
9.405056928E0,-5.606250286E0,3.370875244E2,-8.011875153E1,3.465233665E2
9.415056928E0,-5.475000381E0,3.371812744E2,-8.049375153E1,3.466993387E2
9.425056928E0,-5.418750286E0,3.369937744E2,-8.045625305E1,3.465073960E2
9.435056928E0,-5.287500381E0,3.369937744E2,-8.053125000E1,3.465227898E2
9.445056928E0,-5.381250381E0,3.368812561E2,-8.015625000E1,3.463278259E2
9.455056928E0,-5.418750286E0,3.365437622E2,-8.019375610E1,3.460088225E2
9.465056928E0,-5.250000000E0,3.366937561E2,-8.019375610E1,3.461521146E2
9.475056928E0,-5.475000381E0,3.369187622E2,-8.045625305E1,3.464353282E2
9.485056928E0,-5.418750286E0,3.369375000E2,-8.062500000E1,3.464918937E2
9.495056928E0,-5.362500191E0,3.367875061E2,-8.049375153E1,3.463146325E2
9.505056928E0,-5.531250000E0,3.368812561E2,-8.047500610E1,3.464041022E2
9.515056928E0,-5.437500000E0,3.370125122E2,-8.055000305E1,3.465476919E2
9.525056928E0,-5.568750381E0,3.370875244E2,-8.081250000E1,3.466838189E2
9.535056928E0,-5.568750381E0,3.370500183E2,-8.090625000E1,3.466692186E2
9.545056928E0,-5.793750286E0,3.369750061E2,-8.105625153E1,3.466350216E2
9.555056928E0,-5.700000286E0,3.369187622E2,-8.107500458E1,3.465831772E2
9.565056928E0,-5.775000095E0,3.371062622E2,-8.101875305E1,3.467535450E2
9.575056928E0,-5.887500286E0,3.371625061E2,-8.105625153E1,3.468188779E2
9.585056928E0,-5.606250286E0,3.373875122E2,-8.111250305E1,3.470461087E2
9.595056928E0,-5.381250381E0,3.374062500E2,-8.113125610E1,3.470651468E2
9.605056928E0,-5.231250286E0,3.373125000E2,-8.115000153E1,3.469760963E2
9.615056928E0,-5.118750095E0,3.374437561E2,-8.113125610E1,3.470976388E2
9.625056928E0,-4.893750191E0,3.374062500E2,-8.088750458E1,3.470010299E2
9.635056928E0,-4.837500095E0,3.375375061E2,-8.092500305E1,3.471366094E2
9.645056928E0,-4.818750381E0,3.375000000E2,-8.111250305E1,3.471436425E2
9.655056928E0,-4.631250381E0,3.375000000E2,-8.101875305E1,3.471191969E2
9.665056928E0,-4.631250381E0,3.373875122E2,-8.098125458E1,3.470010742E2
9.675056928E0,-4.950000286E0,3.372562561E2,-8.096250153E1,3.468734804E2
9.685056928E0,-5.025000095E0,3.371437683E2,-8.100000000E1,3.467739482E2
9.695056928E0,-4.987500191E0,3.372187500E2,-8.083125305E1,3.468069376E2
9.705056928E0,-5.343750000E0,3.370875244E2,-8.094375610E1,3.467108975E2
9.715056928E0,-5.456250191E0,3.369187622E2,-8.120625305E1,3.466099804E2
9.725056928E0,-5.493750095E0,3.367125244E2,-8.107500458E1,3.463793610E2
9.735056928E0,-5.587500095E0,3.365625000E2,-8.122500610E1,3.462701809E2
9.745056928E0,-5.531250000E0,3.363750000E2,-8.141250610E1,3.461310901E2
9.755056928E0,-5.325000286E0,3.364500122E2,-8.124375153E1,3.461611092E2
9.765056928E0,-5.231250286E0,3.368250122E2,-8.118750000E1,3.465109883E2
9.775056928E0,-5.456250191E0,3.368250122E2,-8.137500000E1,3.465584368E2
9.785056928E0,-5.250000000E0,3.369750061E2,-8.146875000E1,3.467230515E2
9.795056928E0,-5.231250286E0,3.371062622E2,-8.130000305E1,3.468107387E2
9.805056928E0,-5.081250191E0,3.372562561E2,-8.122500610E1,3.469367421E2
9.815056928E0,-5.081250191E0,3.373312683E2,-8.107500458E1,3.469745813E2
9.825056928E0,-5.250000000E0,3.374437561E2,-8.094375610E1,3.470558207E2
9.835056928E0,-5.287500381E0,3.372750244E2,-8.111250305E1,3.469317482E2
9.845056928E0,-5.362500191E0,3.368812561E2,-8.115000153E1,3.465588837E2
9.855056928E0,-5.043750286E0,3.371437683E2,-8.109375000E1,3.467961306E2
9.865056928E0,-5.137500286E0,3.372750244E2,-8.107500458E1,3.469207292E2
9.875056928E0,-5.081250191E0,3.373125000E2,-8.118750000E1,3.469826392E2
9.885056928E0,-4.987500191E0,3.372750244E2,-8.113125610E1,3.469316906E2
9.895056928E0,-4.950000286E0,3.373500061E2,-8.122500610E1,3.470259799E2
9.905056928E0,-4.893750191E0,3.373875122E2,-8.130000305E1,3.470792023E2
9.915056928E0,-5.100000381E0,3.373312683E2,-8.105625153E1,3.469704750E2
9.925056928E0,-5.118750095E0,3.375000000E2,-8.090625000E1,3.470998025E2
